model,legacy_field,source_kind,formal_field,resolution,destructive_business_data_change,status
sc.hr.payroll.document,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,business_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id;payer_unit;payout_unit,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_3f253e92f54e,RESIDUAL_DATABASE_VIEW,employee_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_3f2c92346bec,RESIDUAL_DATABASE_VIEW,business_date;source_created_at;create_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_4b4bd90c12ba,RESIDUAL_DATABASE_VIEW,item_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_4fdb9ce5c61b,RESIDUAL_DATABASE_VIEW,certificate_fee,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_51d806399a4e,RESIDUAL_DATABASE_VIEW,period_month,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_57301575f310,RESIDUAL_DATABASE_VIEW,people_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_60beedc8f22b,RESIDUAL_DATABASE_VIEW,contact_phone,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_62e951a692ff,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_66819a676970,RESIDUAL_DATABASE_VIEW,payout_unit;payer_unit,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_67d4f7d4cc3e,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_6b7f34b5b51c,RESIDUAL_DATABASE_VIEW,people_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_70a7654ea9fc,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_748d7dc7e321,RESIDUAL_DATABASE_VIEW,name;description,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_74ba6d25c64e,RESIDUAL_DATABASE_VIEW,period_year,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_74cf2fb16ad9,RESIDUAL_DATABASE_VIEW,net_salary,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_7afa7e3935c5,RESIDUAL_DATABASE_VIEW,requester_id;handler_id;source_created_by,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_80e04d40f1d5,RESIDUAL_DATABASE_VIEW,payer_unit,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_84622b941985,RESIDUAL_DATABASE_VIEW,certificate_fee,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_8c47a7ab1349,RESIDUAL_DATABASE_VIEW,amount;company_amount;individual_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,document_no;name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_91061a56c00f,RESIDUAL_DATABASE_VIEW,department_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_9713a701b3c6,RESIDUAL_DATABASE_VIEW,department_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_9c56d919cf1c,RESIDUAL_DATABASE_VIEW,id_number,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_b4226e43b871,RESIDUAL_DATABASE_VIEW,gross_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_be4c2616b177,RESIDUAL_DATABASE_VIEW,employee_name;employee_user_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_be515165d80b,RESIDUAL_DATABASE_VIEW,employee_name;employee_user_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_c668c7a28f7c,RESIDUAL_DATABASE_VIEW,period_year,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_ca67e373988f,RESIDUAL_DATABASE_VIEW,social_security_base,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,business_date;source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,result_note;description,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_e20f6452c86b,RESIDUAL_DATABASE_VIEW,item_type;result_note;description,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_e4e46c7235d1,RESIDUAL_DATABASE_VIEW,employee_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,requester_id;handler_id;source_created_by,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_007363f27191,RESIDUAL_DATABASE_VIEW,amount_no_tax,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_0d8979d08c09,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_0e2126d6cf82,RESIDUAL_DATABASE_VIEW,invoice_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_17b341733b7b,RESIDUAL_DATABASE_VIEW,contract_id;name;document_no,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_296ce5fc1ed1,RESIDUAL_DATABASE_VIEW,actual_invoice_amount;amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_2c346345746e,RESIDUAL_DATABASE_VIEW,application_date;document_date;create_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_34943c40c9af,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_37d56ad493cf,RESIDUAL_DATABASE_VIEW,tax_rate,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_3b66293fbe70,RESIDUAL_DATABASE_VIEW,invoice_state;state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_3d0afdf3736d,RESIDUAL_DATABASE_VIEW,invoice_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_4f43764bd23d,RESIDUAL_DATABASE_VIEW,invoice_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_61b3896f8414,RESIDUAL_DATABASE_VIEW,tax_type;invoice_content;operation_strategy,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_62319711f425,RESIDUAL_DATABASE_VIEW,prepaid_tax_date;document_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_62e951a692ff,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_6514c1bee4d7,RESIDUAL_DATABASE_VIEW,tax_certificate_no;invoice_no,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_6bb76c93367b,RESIDUAL_DATABASE_VIEW,recipient_unit_name;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_7f5da566c14e,RESIDUAL_DATABASE_VIEW,kingdee_document_no;document_no;name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_83e1d169c7a2,RESIDUAL_DATABASE_VIEW,contract_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_880ab989a872,RESIDUAL_DATABASE_VIEW,applicant_name;creator_name;source_created_by,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,document_no;name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_964a2edc6942,RESIDUAL_DATABASE_VIEW,related_receipt_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_99f753ed6262,RESIDUAL_DATABASE_VIEW,tax_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_a3c1a28bd34c,RESIDUAL_DATABASE_VIEW,invoice_date;document_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_ada9a85eab00,RESIDUAL_DATABASE_VIEW,invoice_no,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_b031dc9a8507,RESIDUAL_DATABASE_VIEW,caliber;source_kind,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_b9ae89319036,RESIDUAL_DATABASE_VIEW,invoice_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_bbe7bbee241e,RESIDUAL_DATABASE_VIEW,invoice_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_be5462bd6a62,RESIDUAL_DATABASE_VIEW,invoice_issue_company;company_id;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_c1b95b8ca332,RESIDUAL_DATABASE_VIEW,surcharge_amount;tax_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_c5e161f03e08,RESIDUAL_DATABASE_VIEW,actual_invoice_amount;amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_c73a8eab0d57,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_d09b05103331,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_d42c2d26610f,RESIDUAL_DATABASE_VIEW,invoice_date;document_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_de695d830de1,RESIDUAL_DATABASE_VIEW,caliber;source_kind,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,created_time;source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_ed582efc6e34,RESIDUAL_DATABASE_VIEW,invoice_no,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_ed9ce3e5ab3c,RESIDUAL_DATABASE_VIEW,expected_receipt_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,creator_name;source_created_by;handler_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_f22832ce4781,RESIDUAL_DATABASE_VIEW,push_result;state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_f286b41bd7f0,RESIDUAL_DATABASE_VIEW,actual_invoice_issue_company;invoice_issue_company;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.invoice.registration,p1_visible_f9cc22d53aff,RESIDUAL_DATABASE_VIEW,recipient_unit_name;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_1546ed5e57bd,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_17b341733b7b,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_3b652b9864d4,RESIDUAL_DATABASE_VIEW,invoice_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_462c614de6c7,RESIDUAL_DATABASE_VIEW,uninvoiced_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_4f451f1752ff,RESIDUAL_DATABASE_VIEW,request_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_5c9cf136f91e,RESIDUAL_DATABASE_VIEW,contractor_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_748d7dc7e321,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_98de2397eba2,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_a22ecb7fab2f,RESIDUAL_DATABASE_VIEW,unpaid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_a4772564ef48,RESIDUAL_DATABASE_VIEW,owner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_ae8c5d45f392,RESIDUAL_DATABASE_VIEW,construction_part,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_c501b294a595,RESIDUAL_DATABASE_VIEW,pricing_method,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_d3ebd50d724b,RESIDUAL_DATABASE_VIEW,paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_d4f294757227,RESIDUAL_DATABASE_VIEW,settlement_ratio,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,source_created_by;requester_id;owner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.request,p1_visible_fbc9dd74a2e6,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_17b341733b7b,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,settlement_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_36cae65ab40a,RESIDUAL_DATABASE_VIEW,contractor_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_72cf58c14fc0,RESIDUAL_DATABASE_VIEW,payment_requested_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_748d7dc7e321,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_816dc9f7b786,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_825a06905b09,RESIDUAL_DATABASE_VIEW,payment_unrequested_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_a22ecb7fab2f,RESIDUAL_DATABASE_VIEW,payment_unpaid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_b6959bb111d9,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_d3ebd50d724b,RESIDUAL_DATABASE_VIEW,payment_paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,settlement_date;source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_ec15903ded76,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.settlement,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,source_created_by;owner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,document_date_text,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_523a114e3f97,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_748d7dc7e321,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_824168a11b21,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_ae8c5d45f392,RESIDUAL_DATABASE_VIEW,construction_part,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.labor.usage,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,source_created_by,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_0d8979d08c09,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_17d0f48c07fb,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.legacy.fund.confirmation.document,p1_visible_389372a58a16,RESIDUAL_DATABASE_VIEW,,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
