path,module,record_or_resource,classification,allowed_environment,install_trigger,idempotent,uninstall_policy,customer_specific,contains_personal_data,decision
scripts/verify/baselines/runtime_surface_dashboard_baseline_snapshot.json,,runtime_surface_dashboard_baseline_snapshot,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/runtime_surface_dashboard_report.json,,runtime_surface_dashboard_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_action_surface_strategy_live_matrix_guard.json,,scene_action_surface_strategy_live_matrix_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_action_surface_strategy_payload_guard.json,,scene_action_surface_strategy_payload_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_action_surface_strategy_priority_guard.json,,scene_action_surface_strategy_priority_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_action_surface_strategy_schema_guard.json,,scene_action_surface_strategy_schema_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_asset_queue_trend_guard.json,,scene_asset_queue_trend_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_base_contract_asset_coverage_guard.json,,scene_base_contract_asset_coverage_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_base_contract_source_mix_company_matrix_guard.json,,scene_base_contract_source_mix_company_matrix_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_base_contract_source_mix_guard.json,,scene_base_contract_source_mix_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_base_contract_source_mix_role_matrix_guard.json,,scene_base_contract_source_mix_role_matrix_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_capability_contract_guard.json,,scene_capability_contract_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_capability_matrix_report.json,,scene_capability_matrix_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_catalog_runtime_alignment.json,,scene_catalog_runtime_alignment,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_company_access_preflight_guard.json,,scene_company_access_preflight_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_company_snapshot_collect.json,,scene_company_snapshot_collect,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_contract.v10_0.json,,scene_contract.v10_0,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_contract_coverage_guard_baseline.json,,scene_contract_coverage_guard_baseline,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_contract_semantic_v2_guard.json,,scene_contract_semantic_v2_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_contract_v1_field_schema_guard.json,,scene_contract_v1_field_schema_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_drift_debt.v10_0.json,,scene_drift_debt.v10_0,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_engine_migration_matrix_guard.json,,scene_engine_migration_matrix_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_governance_history_archive_guard.json,,scene_governance_history_archive_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_governance_history_report_guard.json,,scene_governance_history_report_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_inventory_freeze_guard_exemptions.json,,scene_inventory_freeze_guard_exemptions,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_multi_company_evidence_guard.json,,scene_multi_company_evidence_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_no_action_scene_guard.json,,scene_no_action_scene_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_observability_structure.json,,scene_observability_structure,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_orchestrator_key_scene_compile_guard.json,,scene_orchestrator_key_scene_compile_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_product_delivery_readiness_guard.json,,scene_product_delivery_readiness_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_provider_guard.json,,scene_provider_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_ready_consumption_trend_guard.json,,scene_ready_consumption_trend_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_registry_asset_snapshot_guard.json,,scene_registry_asset_snapshot_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_sample_registry_diff_guard.json,,scene_sample_registry_diff_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_sample_registry_diff_trend_guard.json,,scene_sample_registry_diff_trend_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_source_fallback_burndown_guard.json,,scene_source_fallback_burndown_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_validation_recovery_strategy_behavior_smoke_guard.json,,scene_validation_recovery_strategy_behavior_smoke_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/scene_validation_recovery_strategy_schema_guard.json,,scene_validation_recovery_strategy_schema_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/semantic_behavior_guard_baseline.json,,semantic_behavior_guard_baseline,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/side_effect_intents_policy.json,,side_effect_intents_policy,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/system_capability_baseline_v1.json,,system_capability_baseline_v1,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/user_confirmed_formal_menu_policy_62.json,,user_confirmed_formal_menu_policy_62,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/baselines/write_intent_sudo_allowlist.json,,write_intent_sudo_allowlist,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/boundary_import_guard.py,,boundary_import_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/boundary_import_guard_schema_guard.py,,boundary_import_guard_schema_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/boundary_import_guard_strict_guard.py,,boundary_import_guard_strict_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/branch_governance_consistency_guard.py,,branch_governance_consistency_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/bundle_installation_ready.py,,bundle_installation_ready,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_action_coverage_audit.py,,business_action_coverage_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_capability_baseline_report.py,,business_capability_baseline_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_capability_baseline_report_guard.py,,business_capability_baseline_report_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_capability_baseline_report_schema_guard.py,,business_capability_baseline_report_schema_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_category_dictionary_audit.py,,business_category_dictionary_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_approval_runtime_smoke.py,,business_config_approval_runtime_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_contract_snapshot.py,,business_config_contract_snapshot,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_coverage_gate.py,,business_config_coverage_gate,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_form_layout_acceptance.js,,business_config_form_layout_acceptance,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_guard_inventory.py,,business_config_guard_inventory,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_runtime_routes_browser_acceptance.mjs,,business_config_runtime_routes_browser_acceptance,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_config_user_language_guard.py,,business_config_user_language_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_core_journey_guard.py,,business_core_journey_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_data_entry_browser_acceptance.js,,business_data_entry_browser_acceptance,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_data_model_write_flow_probe.py,,business_data_model_write_flow_probe,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_document_state_policy_switch_smoke.py,,business_document_state_policy_switch_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_fact_backfill_audit.py,,business_fact_backfill_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_fact_residual_gap_classifier.py,,business_fact_residual_gap_classifier,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_finance_document_tier_runtime_smoke.py,,business_finance_document_tier_runtime_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_flow_closure_audit.py,,business_flow_closure_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_historical_logic_coverage_audit.py,,business_form_historical_logic_coverage_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_interaction_capability_audit.py,,business_form_interaction_capability_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_policy_coverage_audit.py,,business_form_policy_coverage_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_policy_field_hit_audit.py,,business_form_policy_field_hit_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_productization_audit.py,,business_form_productization_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_productization_standard_guard.py,,business_form_productization_standard_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_form_user_perspective_acceptance.py,,business_form_user_perspective_acceptance,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_increment_readiness.py,,business_increment_readiness,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_increment_readiness_brief.py,,business_increment_readiness_brief,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_list_config_boundary_audit.py,,business_list_config_boundary_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_oca_runtime_smoke.py,,business_oca_runtime_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_real_user_browser_assert.py,,business_real_user_browser_assert,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_real_user_browser_cleanup.py,,business_real_user_browser_cleanup,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_real_user_browser_closure.js,,business_real_user_browser_closure,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_real_user_browser_closure.sh,,business_real_user_browser_closure,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_real_user_browser_setup.py,,business_real_user_browser_setup,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_scope_context_runtime_probe.py,,business_scope_context_runtime_probe,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/business_shape_assembly_guard.py,,business_shape_assembly_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/button_semantic_report.py,,button_semantic_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_asset_map_report.py,,capability_asset_map_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_core_health_report.py,,capability_core_health_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_core_health_report_schema_guard.py,,capability_core_health_report_schema_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_dormant_explain_guard.py,,capability_dormant_explain_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_isolation_report.py,,capability_isolation_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_lint.py,,capability_lint,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_lint.sh,,capability_lint,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_orphan_report.py,,capability_orphan_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_provider_guard.py,,capability_provider_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_registry_smoke.py,,capability_registry_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_scale_stress_report.py,,capability_scale_stress_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_scene_matrix_report.py,,capability_scene_matrix_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_smoke.py,,capability_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capability_smoke.sh,,capability_smoke,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/capture_daily_dev_history_snapshot.sh,,capture_daily_dev_history_snapshot,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/catalog_runtime_explain_report.py,,catalog_runtime_explain_report,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/catalog_runtime_source_rules_guard.py,,catalog_runtime_source_rules_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/clean_product_release_scan.py,,clean_product_release_scan,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/clean_product_tree_guard.py,,clean_product_tree_guard,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
scripts/verify/company_contractor_responsibility_context_audit.py,,company_contractor_responsibility_context_audit,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
